site,micro,month,elevation_change,janzenDscore,janzenDscore_elevCorr,TAD,TAD_elevCorr,kde,kde_elevCorr,macro,foliage,flora,snow_source_flag,height_notes,snowdepth,latitude,veg_structure,foliage_cover,height,snow_presence
CH_conif,surface,8,1393,0.7334726841257384,0.2802577942064708,16.722105263157893,4.888181623343891,0.4259729700075042,0.10026614012703862,Dense coniferous,leaf-on,"mountain pine (Pinus mugo; 210 yrs) at high elev, European silver fir (Abies alba; 110 yrs) and oak trees (Quercus sp.; 190-210 yrs) at low elev",measured daily,from metadata,0,46.967905,1267.325388791928,1,2,no snow
CH_conif,surface,9,1393,0.7674265489444405,0.31421165902517284,16.695263157894736,4.861339518080734,0.4159814953149819,0.09027466543451629,Dense coniferous,leaf-on,"mountain pine (Pinus mugo; 210 yrs) at high elev, European silver fir (Abies alba; 110 yrs) and oak trees (Quercus sp.; 190-210 yrs) at low elev",measured daily,from metadata,0.41813490128868364,46.967905,1267.325388791928,1,2,no snow
CH_conif,surface,10,1393,0.7948774039711936,0.341662514051926,17.98842105263158,6.154497412817575,0.3899056047423207,0.06419877486185512,Dense coniferous,leaf-on,"mountain pine (Pinus mugo; 210 yrs) at high elev, European silver fir (Abies alba; 110 yrs) and oak trees (Quercus sp.; 190-210 yrs) at low elev",measured daily,from metadata,3.08829173226562,46.967905,1267.325388791928,1,2,snow
CH_conif,surface,11,1393,0.7345665295974291,0.28135163967816146,16.425263157894737,4.591339518080733,0.3701950742683664,0.04448824438790078,Dense coniferous,leaf-on,"mountain pine (Pinus mugo; 210 yrs) at high elev, European silver fir (Abies alba; 110 yrs) and oak trees (Quercus sp.; 190-210 yrs) at low elev",measured daily,from metadata,34.56021546208341,46.967905,1267.325388791928,1,2,snow
CH_conif,surface,12,1393,0.5885482171621873,0.13533332724291966,12.528947368421052,0.6950237286070489,0.32286810395666227,-0.002838725923803357,Dense coniferous,leaf-on,"mountain pine (Pinus mugo; 210 yrs) at high elev, European silver fir (Abies alba; 110 yrs) and oak trees (Quercus sp.; 190-210 yrs) at low elev",measured daily,from metadata,54.98676497217,46.967905,1267.325388791928,1,2,snow
CH_cuona,surface,1,1500,1.1452294302862482,0.7508790402191511,8.622978515625,-1.9771252369348868,0.2119295894822212,-0.08039730213320245,scrub shrub,leaf-off,NEED TO LOOK UP,measured daily,from metadata,22.91736210303408,27.88,0,0,1.25,snow
CH_cuona,surface,2,1500,2.2099053228261774,1.8155549327590803,7.979472656249996,-2.620631096309891,0.06440489607236148,-0.22792199554306217,scrub shrub,leaf-off,NEED TO LOOK UP,measured daily,from metadata,22.875049488032083,27.88,0,0,1.25,snow
CH_cuona,surface,3,1500,1.974496259196968,1.5801458691298707,8.580078125,-2.020025627559887,0.0439290346963197,-0.24839785691910396,scrub shrub,leaf-off,NEED TO LOOK UP,measured daily,from metadata,23.216525189983116,27.88,0,0,1.25,snow
CH_cuona,surface,4,1500,0.48515217845797204,0.09080178839087488,1.9734179687499989,-8.626685783809888,0.016435430361864612,-0.27589146125355907,scrub shrub,leaf-off,NEED TO LOOK UP,measured daily,from metadata,24.8078525647108,27.88,0,0,1.25,snow
CH_cuona,surface,5,1500,-2.105800300232332,-2.500150690299429,-5.062246093750005,-15.662349846309892,9.149029486409041e-4,-0.2914119886667828,scrub shrub,leaf-off,NEED TO LOOK UP,measured daily,from metadata,25.50165286449793,27.88,0,0,1.25,snow
CH_cuona,surface,6,1500,0.6175328874400748,0.22318249737297768,18.961972656250005,8.361868903690118,0.20140792255148565,-0.09091896906393801,scrub shrub,leaf-off,NEED TO LOOK UP,measured daily,from metadata,24.37778798252527,27.88,0,0,1.25,snow
CH_cuona,surface,7,1500,1.246068818324253,0.8517184282571558,11.711806640625007,1.1117028880651194,0.11747341758569953,-0.17485347402972415,scrub shrub,leaf-off,NEED TO LOOK UP,measured daily,from metadata,24.285049140485405,27.88,0,0,1.25,snow
CH_cuona,surface,8,1500,0.45456864504849487,0.06021825498139771,9.266484375000005,-1.3336193775598826,0.2407201349038977,-0.05160675671152595,scrub shrub,leaf-off,NEED TO LOOK UP,measured daily,from metadata,23.20127019794254,27.877441860465115,0,0,1.25,snow
CH_cuona,surface,9,1500,0.7093966493980185,0.31504625933092134,19.47677734375001,8.876673591190121,0.26279892750399114,-0.029527964111432523,scrub shrub,leaf-off,NEED TO LOOK UP,measured daily,from metadata,23.8819694925811,27.88,0,0,1.25,snow
CH_cuona,surface,10,1500,0.7590159451459274,0.36466555507883025,20.120283203125005,9.520179450565118,0.33807879725635015,0.04575190564092649,scrub shrub,leaf-off,NEED TO LOOK UP,measured daily,from metadata,24.275890457700196,27.88,0,0,1.25,snow
CH_cuona,surface,11,1500,0.767636455920958,0.3732860658538608,17.3317578125,6.731654059940115,0.20451994905604193,-0.08780694255938173,scrub shrub,leaf-off,NEED TO LOOK UP,measured daily,from metadata,24.38159029725304,27.88,0,0,1.25,snow
CH_cuona,surface,12,1500,0.6352511418331912,0.24090075176609405,9.652587890625,-0.947515861934887,0.47473728149943345,0.1824103898840098,scrub shrub,leaf-off,NEED TO LOOK UP,measured daily,from metadata,26.188211365387534,27.88,0,0,1.25,snow
CH_decid,surface,1,717,0.9527542425656419,0.14287235293794076,16.81,-2.8188978807839327,0.6971586333667188,0.1605654645407546,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,5.474107076938683,46.763481,965.8923634958824,0.4,2,snow
CH_decid,surface,2,717,0.9361757975973445,0.12629390796964338,17.216842105263158,-2.4120557755207743,0.6775041384252735,0.14091096959930932,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,5.666676169350056,46.763481,965.8923634958824,0.4,2,snow
CH_decid,surface,3,717,0.8266727623904905,0.01679087276278932,16.647894736842105,-2.981003143941827,0.6643441786335132,0.1277510098075491,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,4.9120843351245345,46.763481,965.8923634958824,0.4,2,snow
CH_decid,surface,4,717,0.8158034665652961,0.0059215769375949795,16.634736842105262,-2.9941610386786692,0.6257724395195301,0.08917927069356597,deciduous,leaf-on,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,3.4489395791064803,46.763481,965.8923634958824,0.8,2,snow
CH_decid,surface,5,717,0.8196221911406903,0.009740301512989213,15.359473684210526,-4.269424196573406,0.6374833622417677,0.10089019341580356,deciduous,leaf-on,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,1.1089148826290935,46.763481,965.8923634958824,1,2,no snow
CH_decid,surface,6,717,0.7926044468911038,-0.017277442736597346,15.235263157894737,-4.393634722889195,0.7014833460503669,0.1648901772244027,deciduous,leaf-on,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,0.21090907938753087,46.763481,965.8923634958824,1,2,no snow
CH_decid,surface,7,717,0.7781561878276407,-0.031725701800060443,12.311578947368421,-7.317318933415511,0.6703941035411078,0.1338009347151437,deciduous,leaf-on,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,5.7297120765390605e-5,46.763481,965.8923634958824,0.7483870967741936,2,no snow
CH_decid,surface,8,717,0.8638760552792042,0.05399416565150305,12.623888888888889,-7.005008991895044,0.6219981395686545,0.08540497074269034,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,0,46.763481,965.8923634958824,0.4,2,no snow
CH_decid,surface,9,717,0.787852948662541,-0.0220289409651602,12.644705882352941,-6.98419199843099,0.6035997489530628,0.0670065801270986,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,0.0019042589865487032,46.763481,965.8923634958824,0.4,2,no snow
CH_decid,surface,10,717,0.8427611800011503,0.03287929037344921,13.753333333333334,-5.875564547450599,0.646505839660812,0.10991267083484782,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,0.013424816766896563,46.763481,965.8923634958824,0.4,2,no snow
CH_decid,surface,11,717,0.9450000599024593,0.13511817027475811,15.475,-4.153897880783933,0.7080809645223183,0.17148779569635408,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,1.6692383866121732,46.763481,965.8923634958824,0.4,2,no snow
CH_decid,surface,12,717,0.9833711705438978,0.17348928091619664,16.645263157894735,-2.9836347228891955,0.6641166986411414,0.12752352981517723,deciduous,leaf-off,European beech (Fagus sylvatica; 120-140 yrs) and lime trees (Tilia sp.; 120-140 yrs),measured daily,from metadata,0,46.763481,965.8923634958824,0.4,2,no snow
CH_open,surface,1,1432,0.6865694623654328,0.2547335773576147,17.371666666666666,5.987453079216315,0.35889860317783784,0.04535829285192024,meadow near forest,leaf-off,NA,measured daily,from metadata,37.600013555346,46.96423,282.0512250480404,0,2,snow
CH_open,surface,2,1432,0.720477292253151,0.2886414072453329,19.554444444444446,8.170230856994092,0.39308040701859503,0.07954009669267739,meadow near forest,leaf-off,NA,measured daily,from metadata,49.88347055712805,46.96423,282.0512250480404,0,2,snow
CH_open,surface,3,1432,0.6499745009380744,0.21813861593025632,18.605,7.220786412549647,0.44193191300360424,0.12839160267768665,meadow near forest,leaf-off,NA,measured daily,from metadata,55.49242620115282,46.96423,282.0512250480404,0,2,snow
CH_open,surface,4,1432,0.6285953773812812,0.19675949237346316,16.719473684210527,5.335260096760173,0.4188679269676489,0.10532761664173129,meadow near forest,leaf-off,NA,measured daily,from metadata,60.230188354695066,46.96423,282.0512250480404,0,2,snow
CH_open,surface,5,1432,0.6938714744552821,0.2620355894474639,17.961052631578948,6.576839044128595,0.4048897032800938,0.09134939295417623,meadow near forest,leaf-off,NA,measured daily,from metadata,14.301544348862983,46.96423,282.0512250480404,0,2,snow
CH_open,surface,6,1432,0.7145241461796609,0.2826882611718427,18.836315789473684,7.452102202023331,0.4376145834143471,0.12407427308842951,meadow near forest,leaf-off,NA,measured daily,from metadata,0.4333420706883511,46.96423,282.0512250480404,0,2,no snow
CH_open,surface,7,1432,0.6445861407382998,0.21275025573048165,15.7945,4.410286412549647,0.42919262482313764,0.11565231449722004,meadow near forest,leaf-off,NA,measured daily,from metadata,0.19140655940157733,46.96423,282.0512250480404,0,2,no snow
CH_open,surface,8,1432,0.6797356425714438,0.24789975756362576,16.821578947368423,5.437365359918068,0.4320283569266358,0.11848804660071824,meadow near forest,leaf-off,NA,measured daily,from metadata,0,46.96423,282.0512250480404,0,2,no snow
CH_open,surface,9,1432,0.716815005111049,0.2849791201032309,17.283157894736842,5.898944307286489,0.4247814148731773,0.11124110454725968,meadow near forest,leaf-off,NA,measured daily,from metadata,0.4181348937947637,46.96423,282.0512250480404,0,2,no snow
CH_open,surface,10,1432,0.7699762550484358,0.33814037004061775,20.139473684210525,8.755260096760173,0.40712252657905984,0.09358221625314221,meadow near forest,leaf-off,NA,measured daily,from metadata,3.088291720868836,46.96423,282.0512250480404,0,2,snow
CH_open,surface,11,1432,0.7300595805031687,0.2982236954953505,17.640526315789472,6.256312728339121,0.4043227033763513,0.09078239305043366,meadow near forest,leaf-off,NA,measured daily,from metadata,29.197560918986746,46.96423,282.0512250480404,0,2,snow
CH_open,surface,12,1432,0.6341569310277867,0.20232104601996856,14.852631578947369,3.4684179914970152,0.3666839811944208,0.0531436708685032,meadow near forest,leaf-off,NA,measured daily,from metadata,0,46.96423,282.0512250480404,0,2,no snow
CO,soil,1,1802,-0.7789746189097752,-1.0036313077298187,-4.003628571428571,-11.121362174916094,0.002598430811240713,-0.19551592476640106,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,58.62367753623188,40.042766989130435,204.5137491906319,0,-0.12,snow
CO,soil,2,1802,-1.2972447314770188,-1.5219014202970624,-5.3731025,-12.490836103487522,1.5184558943768727e-5,-0.198099171018698,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,75.81397701149425,40.042457666666664,206.08140471745244,0,-0.12,snow
CO,soil,3,1802,-0.2674804277036596,-0.49213711652370307,-1.53544375,-8.653177353487523,0.04527195977802145,-0.1528423957996203,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,80.13068100358423,40.042457666666664,206.08140471745244,0,-0.12,snow
CO,soil,4,1802,-0.23166462260990894,-0.4563213114299524,-1.8222645,-8.939998103487522,0.01254851803978114,-0.18556583753786063,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,86.01360370370371,40.042457666666664,206.08140471745244,0,-0.12,snow
CO,soil,5,1802,-0.11225998724090565,-0.3369166760609491,-0.7723877499999999,-7.890121353487522,0.02342233202035067,-0.17469202355729108,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,72.41612903225807,40.042457666666664,206.08140471745244,0,-0.12,snow
CO,soil,6,1802,-0.06707685225114939,-0.29173354107119287,-0.7636675000000002,-7.881401103487522,0.017376187450796016,-0.18073816812684573,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,22.173333333333332,40.042457666666664,206.08140471745244,0,-0.12,snow
CO,soil,7,1802,-0.2369227339704245,-0.461579422790468,-2.5277249999999998,-9.645458603487523,0.005878707264766778,-0.19223564831287498,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,0,40.042457666666664,206.08140471745244,0,-0.12,no snow
CO,soil,8,1802,-0.29872500320146766,-0.5233816920215111,-2.7660025,-9.883736103487522,0.0030343381461358987,-0.19508001743150585,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,0,40.042457666666664,206.08140471745244,0,-0.12,no snow
CO,soil,9,1802,-0.1991458618291715,-0.42380255064921496,-1.7885533333333334,-8.906286936820855,0.008159224812775631,-0.18995513076486611,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,0.2822222222222222,40.042457666666664,206.08140471745244,0,-0.12,no snow
CO,soil,10,1802,0.09793421809685263,-0.12672247072319084,1.4103628571428575,-5.707370746344664,0.04549932828682677,-0.152615027290815,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,3.2125448028673835,40.042457666666664,206.08140471745244,0,-0.12,snow
CO,soil,11,1802,-0.23722344369902465,-0.4618801325190681,-1.5899097142857141,-8.707643317773236,0.02096902955995519,-0.17714532601768657,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,17.398233333333334,40.042457666666664,206.08140471745244,0,-0.12,snow
CO,soil,12,1802,-0.6531752224818934,-0.8778319113019368,-3.364382857142857,-10.48211646063038,9.937972010623458e-4,-0.1971205583765794,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,36.13722222222222,40.042457666666664,206.08140471745244,0,-0.12,snow
CO,surface,1,1802,0.512926333850639,0.28826964503059554,15.474285714285715,8.356552110798193,0.16993303203631374,-0.028181323541328,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,58.62367753623188,40.042766989130435,204.5137491906319,0,2,snow
CO,surface,2,1802,0.506470515246516,0.28181382642647257,12.96,5.842266396512478,0.15690129738453013,-0.041213058193111635,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,75.81397701149425,40.042457666666664,206.08140471745244,0,2,snow
CO,surface,3,1802,0.4629021827228421,0.23824549390279862,14.06075,6.943016396512477,0.16952672351124334,-0.02858763206639838,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,80.13068100358423,40.042457666666664,206.08140471745244,0,2,snow
CO,surface,4,1802,0.3660687805551051,0.14141209173506164,10.03825,2.9205163965124776,0.15873881382981123,-0.03937554174783053,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,86.01360370370371,40.042457666666664,206.08140471745244,0,2,snow
CO,surface,5,1802,0.435272291521307,0.21061560270126353,12.393375,5.275641396512478,0.18853476144605166,-0.009579594131590088,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,72.41612903225807,40.042457666666664,206.08140471745244,0,2,snow
CO,surface,6,1802,0.41263611748813317,0.1879794286680897,10.2985,3.1807663965124786,0.20378137221585635,0.005667016638214603,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,22.173333333333332,40.042457666666664,206.08140471745244,0,2,snow
CO,surface,7,1802,0.21627534486602118,-0.008381343954022284,4.3685,-2.749233603487522,0.13565928087767068,-0.06245507469997108,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,0,40.042457666666664,206.08140471745244,0,2,no snow
CO,surface,8,1802,0.322218696718958,0.09756200789891448,6.734375,-0.3833586034875221,0.13692278000293318,-0.061191575574708584,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,0,40.042457666666664,206.08140471745244,0,2,no snow
CO,surface,9,1802,0.40641952145594623,0.18176283263590276,9.456,2.3382663965124775,0.22037437925902262,0.022260023681380883,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,0.2822222222222222,40.042457666666664,206.08140471745244,0,2,no snow
CO,surface,10,1802,0.4179367156688747,0.1932800268488312,11.829571428571429,4.711837825083905,0.21487774297984066,0.01676338740219891,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,3.2125448028673835,40.042457666666664,206.08140471745244,0,2,snow
CO,surface,11,1802,0.37358956092836193,0.1489328721083185,11.278142857142857,4.160409253655335,0.1846580364930397,-0.013456319084602066,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,17.398233333333334,40.042457666666664,206.08140471745244,0,2,snow
CO,surface,12,1802,0.5319140358024809,0.3072573469824374,16.17142857142857,9.05369496794105,0.1636044301079616,-0.03450992546968014,alpine meadow,leaf-off,"Scattered Pinus ponderosa, Pseudotsuga menziesii at low, largely barren at high",measured_daily,from metadata,36.13722222222222,40.042457666666664,206.08140471745244,0,2,snow
CO_OldSecondary_1,canopy,1,1042,0.543557306504609,-0.0981312292985016,6.5,-9.381314111086853,0.26976197930476586,-0.1654435265666317,tropical broadleaf,leaf-on,unknown,NA,"soil and surface measured, canopy estimate",0,5.362999,2233.233687338421,1,11.5,no snow
CO_OldSecondary_1,canopy,2,1042,0.41247895569215276,-0.22920958011095782,3.5,-12.381314111086853,0.18865757455719487,-0.24654793131420272,tropical broadleaf,leaf-on,unknown,NA,"soil and surface measured, canopy estimate",0,5.384999166666667,2246.2941019035857,1,11.5,no snow
CO_OldSecondary_1,canopy,3,1042,0.5865884600854132,-0.05510007571769737,8,-7.8813141110868505,0.28406840233230535,-0.1511371035390922,tropical broadleaf,leaf-on,unknown,NA,"soil and surface measured, canopy estimate",0,5.341510465116279,2220.47700334454,1,11.5,no snow
CO_OldSecondary_1,canopy,4,1042,0.8083672763401877,0.1666787405370771,14.5,-1.381314111086851,0.34270850937362546,-0.09249699649777209,tropical broadleaf,leaf-on,unknown,NA,"soil and surface measured, canopy estimate",0,5.362999,2233.233687338421,1,11.5,no snow
CO_OldSecondary_1,canopy,5,1042,0.5499719409228703,-0.09171659488024031,7,-8.881314111086853,0.28105419991646646,-0.1541513059549311,tropical broadleaf,leaf-on,unknown,NA,"soil and surface measured, canopy estimate",0,5.362999,2233.233687338421,1,11.5,no snow
CO_OldSecondary_1,canopy,6,1042,0.49343516379516894,-0.14825337200794164,7,-8.881314111086853,0.3369474496576299,-0.09825805621376764,tropical broadleaf,leaf-on,unknown,NA,"soil and surface measured, canopy estimate",0,5.362999,2233.233687338421,1,11.5,no snow
CO_OldSecondary_1,canopy,7,1042,0.5769230769230769,-0.06476545888003371,7.5,-8.381314111086853,0.35377592161802013,-0.08142958425337742,tropical broadleaf,leaf-on,unknown,NA,"soil and surface measured, canopy estimate",0,5.362999,2233.233687338421,1,11.5,no snow
CO_OldSecondary_1,canopy,8,1042,0.6551724137931034,0.013483877989992843,9.5,-6.3813141110868505,0.2976320779812284,-0.13757342789016913,tropical broadleaf,leaf-on,unknown,NA,"soil and surface measured, canopy estimate",0,5.362999,2233.233687338421,1,11.5,no snow
CO_OldSecondary_1,canopy,9,1042,0.49746833816309105,-0.14422019764001953,7,-8.881314111086853,0.29201167319240934,-0.14319383267898822,tropical broadleaf,leaf-on,unknown,NA,"soil and surface measured, canopy estimate",0,5.362999,2233.233687338421,1,11.5,no snow
CO_OldSecondary_1,canopy,10,1042,0.5238095238095238,-0.11787901199358675,5.5,-10.381314111086853,0.2536063590817249,-0.18159914678967265,tropical broadleaf,leaf-on,unknown,NA,"soil and surface measured, canopy estimate",0,5.362999,2233.233687338421,1,11.5,no snow
CO_OldSecondary_1,canopy,11,1042,0.44556639433950346,-0.19612214146360712,4.5,-11.381314111086853,0.22523906683106343,-0.20996643904033413,tropical broadleaf,leaf-on,unknown,NA,"soil and surface measured, canopy estimate",0,5.362999,2233.233687338421,1,11.5,no snow
CO_OldSecondary_1,canopy,12,1042,0.44020438924006666,-0.20148414656304392,4.5,-11.381314111086853,0.23929918913288697,-0.19590631673851058,tropical broadleaf,leaf-on,unknown,NA,"soil and surface measured, canopy estimate",0,5.362999,2233.233687338421,1,11.5,no snow
CO_OldSecondary_1,surface,1,1042,0.4399098114407484,-0.20177872436236216,4.5,-11.381314111086853,0.2603159066808415,-0.17488959919055608,tropical broadleaf,leaf-on,unknown,NA,"soil and surface measured, canopy estimate",0,5.362999,2233.233687338421,1,1,no snow
CO_OldSecondary_1,surface,2,1042,0.38119556794232695,-0.26049296786078363,3.1999999999999993,-12.681314111086854,0.16370972801803005,-0.2714957778533675,tropical broadleaf,leaf-on,unknown,NA,"soil and surface measured, canopy estimate",0,5.330890648648649,2214.1725417568305,1,1,no snow
CO_OldSecondary_1,surface,3,1042,0.5471838466008455,-0.09450468920226507,5,-10.881314111086853,0.18996857854237081,-0.24523692732902674,tropical broadleaf,leaf-on,unknown,NA,"soil and surface measured, canopy estimate",0,5.327978326530612,2212.443639663262,1,1,no snow
CO_OldSecondary_1,surface,4,1042,0.4671382920012854,-0.17455024380182516,4.463499999999998,-11.417814111086853,0.25932761146278377,-0.1758778944086138,tropical broadleaf,leaf-on,unknown,NA,"soil and surface measured, canopy estimate",0,5.362999,2233.233687338421,1,1,no snow
CO_OldSecondary_1,surface,5,1042,0.5648115010718836,-0.07687703473122698,5.540900000000001,-10.340414111086853,0.2002074620328403,-0.23499804383855727,tropical broadleaf,leaf-on,unknown,NA,"soil and surface measured, canopy estimate",0,5.362999,2233.233687338421,1,1,no snow
CO_OldSecondary_1,surface,6,1042,0.4669773779323038,-0.17471115787080677,4.610299999999999,-11.271014111086854,0.2637422067945623,-0.17146329907683527,tropical broadleaf,leaf-on,unknown,NA,"soil and surface measured, canopy estimate",0,5.362999,2233.233687338421,1,1,no snow
CO_OldSecondary_1,surface,7,1042,0.5567315403883775,-0.08495699541473312,6.199999999999999,-9.681314111086854,0.3087844533876665,-0.12642105248373103,tropical broadleaf,leaf-on,unknown,NA,"soil and surface measured, canopy estimate",0,5.362999,2233.233687338421,1,1,no snow
CO_OldSecondary_1,surface,8,1042,0.5497056842399524,-0.09198285156315822,5.699999999999999,-10.181314111086854,0.2584070268468907,-0.17679847902450685,tropical broadleaf,leaf-on,unknown,NA,"soil and surface measured, canopy estimate",0,5.362999,2233.233687338421,1,1,no snow
CO_OldSecondary_1,surface,9,1042,0.5253597415274227,-0.11632879427568787,5.199999999999999,-10.681314111086854,0.2420597047027261,-0.19314580116867147,tropical broadleaf,leaf-on,unknown,NA,"soil and surface measured, canopy estimate",0,5.362999,2233.233687338421,1,1,no snow
CO_OldSecondary_1,surface,10,1042,0.47202931168258305,-0.16965922412052753,4.199999999999999,-11.681314111086854,0.20854131323339464,-0.22666419263800291,tropical broadleaf,leaf-on,unknown,NA,"soil and surface measured, canopy estimate",0,5.362999,2233.233687338421,1,1,no snow
CO_OldSecondary_1,surface,11,1042,0.35836386192562236,-0.2833246738774882,3,-12.881314111086853,0.18862891292449083,-0.2465765929469067,tropical broadleaf,leaf-on,unknown,NA,"soil and surface measured, canopy estimate",0,5.362999,2233.233687338421,1,1,no snow
CO_OldSecondary_1,surface,12,1042,0.4102063270711835,-0.2314822087319271,3.5,-12.381314111086853,0.18825401117689652,-0.24695149469450106,tropical broadleaf,leaf-on,unknown,NA,"soil and surface measured, canopy estimate",0,5.362999,2233.233687338421,1,1,no snow
CO_PrimaryForest_1,canopy,1,1039,0.5307227776030219,-0.11254609751391076,6.5,-9.415907192037903,0.22517768802580174,-0.2109637039651764,tropical broadleaf,leaf-on,unknown,NA,"soil and surface measured, canopy estimate",0,5.362999,2233.233687338421,1,11.5,no snow
CO_PrimaryForest_1,canopy,2,1039,0.27524094128159016,-0.3680279338353425,2.5,-13.415907192037903,0.14983743292706944,-0.2863039590639087,tropical broadleaf,leaf-on,unknown,NA,"soil and surface measured, canopy estimate",0,5.384999166666667,2246.2941019035857,1,11.5,no snow
CO_PrimaryForest_1,canopy,3,1039,0.5185449728701348,-0.12472390224679786,5.5,-10.415907192037903,0.2276906530021306,-0.20845073898884756,tropical broadleaf,leaf-on,unknown,NA,"soil and surface measured, canopy estimate",0,5.344998863636364,2222.547893603287,1,11.5,no snow
CO_PrimaryForest_1,canopy,4,1039,0.446108908109597,-0.19715996700733562,5.5,-10.415907192037903,0.291365697910959,-0.14477569408001914,tropical broadleaf,leaf-on,unknown,NA,"soil and surface measured, canopy estimate",0,5.362999,2233.233687338421,1,11.5,no snow
CO_PrimaryForest_1,canopy,5,1039,0.46709936649691375,-0.1761695086200189,6,-9.915907192037903,0.19961917353002073,-0.23652221846095742,tropical broadleaf,leaf-on,unknown,NA,"soil and surface measured, canopy estimate",0,5.362999,2233.233687338421,1,11.5,no snow
CO_PrimaryForest_1,canopy,6,1039,0.43852900965351466,-0.204739865463418,5,-10.915907192037903,0.23174278107596727,-0.20439861091501088,tropical broadleaf,leaf-on,unknown,NA,"soil and surface measured, canopy estimate",0,5.362999,2233.233687338421,1,11.5,no snow
CO_PrimaryForest_1,canopy,7,1039,0.48349377841522817,-0.15977509670170448,6,-9.915907192037903,0.3163755728790073,-0.11976581911197083,tropical broadleaf,leaf-on,unknown,NA,"soil and surface measured, canopy estimate",0,5.362999,2233.233687338421,1,11.5,no snow
