"","julian","mean","max","min","elevation","micro"
"501",136,12.2845381944444,15.42,7.53,"mid","soil"
"502",137,12.3746458333333,15.88,7.441,"mid","soil"
"503",138,12.5604513888889,15.92,8.64,"mid","soil"
"504",139,12.7287847222222,15.92,8.65,"mid","soil"
"505",140,12.6560208333333,16.26,7.341,"mid","soil"
"506",141,12.8293298611111,16.43,6.935,"mid","soil"
"507",142,13.0938541666667,16.39,8.51,"mid","soil"
"508",143,13.2139583333333,16.59,9.55,"mid","soil"
"509",144,13.4389583333333,17,10.21,"mid","soil"
"510",145,13.65625,17.13,10.47,"mid","soil"
"511",146,14.1650347222222,17.66,11.08,"mid","soil"
"512",147,14.3574305555556,18.22,11.26,"mid","soil"
"513",148,14.1507986111111,18.34,10.38,"mid","soil"
"514",149,14.0196875,18.18,10.45,"mid","soil"
"515",150,13.8267708333333,18.14,10.72,"mid","soil"
"516",151,14.1015972222222,18.23,9.52,"mid","soil"
"517",152,14.6967708333333,18.08,10.53,"mid","soil"
"518",153,14.8901388888889,17.69,11.66,"mid","soil"
"519",154,15.0406597222222,18.39,11.58,"mid","soil"
"520",155,15.2397222222222,18.23,11.29,"mid","soil"
"521",156,15.0906944444444,18,12.13,"mid","soil"
"522",157,15.3303819444444,17.74,12.81,"mid","soil"
"523",158,15.4997569444444,17.75,13.2,"mid","soil"
"524",159,15.6363194444444,18.92,13.54,"mid","soil"
"525",160,15.8434027777778,18.76,12.78,"mid","soil"
"526",161,16.0095138888889,18.53,12.99,"mid","soil"
"527",162,16.0479513888889,18.67,12.97,"mid","soil"
"528",163,15.9118402777778,18.5,13.16,"mid","soil"
"529",164,15.6520138888889,18.02,12.9,"mid","soil"
"530",165,15.4118055555556,18.27,11.91,"mid","soil"
"531",166,15.3313541666667,18.1,11.43,"mid","soil"
"532",167,15.2161111111111,17.37,11.76,"mid","soil"
"533",168,15.1998958333333,17.99,12.21,"mid","soil"
"534",169,15.1552083333333,18.18,12.48,"mid","soil"
"535",170,15.0106944444444,18.39,12.32,"mid","soil"
"536",171,15.0204166666667,18.07,12.03,"mid","soil"
"537",172,15.2164930555556,18.36,12.24,"mid","soil"
"538",173,15.6295833333333,19.1,12.66,"mid","soil"
"539",174,15.8919444444444,18.88,12.77,"mid","soil"
"540",175,15.8689236111111,18.25,13.19,"mid","soil"
"541",176,15.9340277777778,18.71,13.34,"mid","soil"
"542",177,16.255625,18.92,13.7,"mid","soil"
"543",178,16.5558680555556,19.19,14.23,"mid","soil"
"544",179,16.5201388888889,19.15,13.98,"mid","soil"
"545",180,16.3436458333333,19.38,13.72,"mid","soil"
"546",181,16.0074652777778,19.17,13.41,"mid","soil"
"547",182,15.8147222222222,18.44,13.6,"mid","soil"
"548",183,15.7190277777778,18.02,13.06,"mid","soil"
"549",184,15.9855902777778,17.83,13.17,"mid","soil"
"550",185,16.2782986111111,18.38,13.94,"mid","soil"
"551",186,16.4479166666667,18.84,14.52,"mid","soil"
"552",187,16.5268055555556,18.83,14.74,"mid","soil"
"553",188,16.3998958333333,18.46,14.59,"mid","soil"
"554",189,16.2843055555556,18.36,14.37,"mid","soil"
"555",190,16.2750694444444,17.69,14.31,"mid","soil"
"556",191,16.2167708333333,17.95,14.38,"mid","soil"
"557",192,15.9779513888889,18.3,14.24,"mid","soil"
"558",193,15.8838541666667,18.19,13.81,"mid","soil"
"559",194,15.9258680555556,17.89,14.2,"mid","soil"
"560",195,16.0549305555556,17.99,14.02,"mid","soil"
"561",196,16.0606944444444,18.38,13.79,"mid","soil"
"562",197,16.0454513888889,18.57,13.31,"mid","soil"
"563",198,15.966875,18.19,13.2,"mid","soil"
"564",199,15.8410763888889,17.84,13.75,"mid","soil"
"565",200,15.7653819444444,17.9,14.07,"mid","soil"
"566",201,15.8228819444444,17.95,14,"mid","soil"
"567",202,15.9315277777778,18.41,13.86,"mid","soil"
"568",203,15.7365277777778,17.95,13.28,"mid","soil"
"569",204,15.8048611111111,18.32,13.57,"mid","soil"
"570",205,15.9858680555556,18.47,14.04,"mid","soil"
"571",206,16.1875347222222,18.41,14.28,"mid","soil"
"572",207,16.2335416666667,18.04,14.49,"mid","soil"
"573",208,16.0975,17.85,14.33,"mid","soil"
"574",209,15.9640625,17.93,14.09,"mid","soil"
"575",210,16.1003472222222,17.64,13.9,"mid","soil"
"576",211,16.1592013888889,18.11,14.16,"mid","soil"
"577",212,16.0202083333333,18.12,14.33,"mid","soil"
"578",213,16.0167013888889,18.58,14.17,"mid","soil"
"579",214,16.0373611111111,18.9,14.14,"mid","soil"
"580",215,16.0086805555556,19.27,13.45,"mid","soil"
"581",216,15.8944444444444,19.44,13.13,"mid","soil"
"582",217,15.8808333333333,19.53,13.25,"mid","soil"
"583",218,15.9871180555556,19.26,13.25,"mid","soil"
"584",219,15.9752430555556,19.36,13.54,"mid","soil"
"585",220,16.0435069444444,19.44,13.9,"mid","soil"
"586",221,15.9747569444444,19.03,13.63,"mid","soil"
"587",222,16.0209027777778,19,13.41,"mid","soil"
"588",223,16.2257638888889,18.7,13.54,"mid","soil"
"589",224,16.1669791666667,18.52,14.12,"mid","soil"
"590",225,15.9200694444444,18.4,13.78,"mid","soil"
"591",226,15.4409027777778,18.31,12.75,"mid","soil"
"592",227,15.1955555555556,18.01,12.04,"mid","soil"
"593",228,15.0396875,17.38,11.77,"mid","soil"
"594",229,14.7540625,17.42,11.91,"mid","soil"
"595",230,14.6309375,17.36,11.7,"mid","soil"
"596",231,14.6424652777778,17.39,11.1,"mid","soil"
"597",232,14.5103472222222,17.5,10.69,"mid","soil"
"598",233,14.0153125,17.34,8.84,"mid","soil"
"599",234,13.7320486111111,16.69,8.08,"mid","soil"
"600",235,13.5659027777778,16.87,8.14,"mid","soil"
"601",236,13.4772222222222,17.06,8.5,"mid","soil"
"602",237,13.3553819444444,17.24,9.07,"mid","soil"
"603",238,12.9541319444444,16.17,9.52,"mid","soil"
"604",239,12.9860763888889,16.66,9.92,"mid","soil"
"605",240,13.2277083333333,16.74,10.27,"mid","soil"
"606",241,13.5194444444444,16.81,10.52,"mid","soil"
"607",242,13.83,17.08,10.49,"mid","soil"
"608",243,13.9903819444444,17.02,10.22,"mid","soil"
"609",244,13.9965972222222,16.9,9.31,"mid","soil"
"610",245,13.8904166666667,16.81,8.31,"mid","soil"
"611",246,13.7380659722222,17.14,7.58,"mid","soil"
"612",247,13.4148611111111,16.76,8.15,"mid","soil"
"613",248,13.2072916666667,16.4,8.65,"mid","soil"
"614",249,13.2742361111111,15.93,9.62,"mid","soil"
"615",250,13.1551388888889,16.08,9.84,"mid","soil"
"616",251,13.1076388888889,15.94,9.22,"mid","soil"
"617",252,12.8752777777778,16.11,8.91,"mid","soil"
"618",253,12.6952430555556,16.1,8.69,"mid","soil"
"619",254,12.5335069444444,15.75,8.01,"mid","soil"
"620",255,12.3692604166667,15.28,7.789,"mid","soil"
"621",256,12.1862604166667,15.71,7.993,"mid","soil"
"622",257,12.2519444444444,15.64,8.8,"mid","soil"
"623",258,12.2309027777778,15.54,8.91,"mid","soil"
"624",259,11.8964583333333,15.72,8.61,"mid","soil"
"625",260,11.6422569444444,16.07,8.54,"mid","soil"
"626",261,11.8422569444444,16.1,9.21,"mid","soil"
"627",262,11.7635277777778,15.95,7.946,"mid","soil"
"628",263,11.2615520833333,15.4,7.136,"mid","soil"
"629",264,11.0759027777778,15.01,8.23,"mid","soil"
"630",265,11.1739930555556,14.72,8.27,"mid","soil"
"631",266,11.4239236111111,14.5,8.76,"mid","soil"
"632",267,11.4815972222222,14.9,9.44,"mid","soil"
"633",268,11.6182291666667,15.18,9.67,"mid","soil"
"634",269,11.4145486111111,15.17,8.29,"mid","soil"
"635",270,10.8270451388889,14.85,6.896,"mid","soil"
"636",271,10.0960763888889,14.53,5.806,"mid","soil"
"637",272,9.74570486111111,13.65,5.487,"mid","soil"
"638",273,9.63295833333333,13.43,5.054,"mid","soil"
"639",274,9.97693055555555,14.32,4.924,"mid","soil"
"640",275,10.333875,14.26,6.427,"mid","soil"
"641",276,10.2022256944444,14.12,7.059,"mid","soil"
"642",277,9.93151041666667,14.45,7.033,"mid","soil"
"643",278,9.81587847222222,14.59,6.839,"mid","soil"
"644",279,9.61234027777778,14.52,6.146,"mid","soil"
"645",280,9.5224375,14.43,5.962,"mid","soil"
"646",281,9.59269097222222,13.68,6.284,"mid","soil"
"647",282,9.60912152777778,13.06,6.748,"mid","soil"
"648",283,9.28265972222222,12.74,6.633,"mid","soil"
"649",284,9.07919791666667,12.91,5.76,"mid","soil"
"650",285,8.63642013888889,12.92,6.219,"mid","soil"
"651",286,8.81465972222222,12.61,6.274,"mid","soil"
"652",287,9.08083333333333,12.21,6.657,"mid","soil"
"653",288,9.10990972222222,11.55,6.764,"mid","soil"
"654",289,8.51754861111111,11.46,5.286,"mid","soil"
"655",290,8.10194791666667,11.79,5.16,"mid","soil"
"656",291,8.38687152777778,11.66,5.728,"mid","soil"
"657",292,8.74463888888889,11.27,6.067,"mid","soil"
"658",293,9.26751736111111,11.21,6.845,"mid","soil"
"659",294,9.43267361111111,10.69,8.2,"mid","soil"
"660",295,9.45100694444444,10.38,8.17,"mid","soil"
"661",296,9.13249305555556,11.41,6.28,"mid","soil"
"662",297,8.98020833333333,11.38,5.822,"mid","soil"
"663",298,8.15221527777778,11.21,5.593,"mid","soil"
"664",299,7.35994444444444,10.67,5.192,"mid","soil"
"665",300,6.80405555555556,9.46,4.917,"mid","soil"
"666",301,6.88021527777778,10.13,3.487,"mid","soil"
"667",302,7.15206944444444,10.67,4.302,"mid","soil"
"668",303,7.09220138888889,11.43,4.815,"mid","soil"
"669",304,6.69567708333333,11.45,4.71,"mid","soil"
"670",305,6.50384027777778,11.1,4.761,"mid","soil"
"671",306,6.55870833333333,10.59,5.006,"mid","soil"
"672",307,6.17415625,8.5,5.172,"mid","soil"
"673",308,5.92563888888889,8.71,4.825,"mid","soil"
"674",309,5.82496527777778,8.6,3.161,"mid","soil"
"675",310,6.07515277777778,9.35,3.137,"mid","soil"
"676",311,6.82818402777778,9.62,5.05,"mid","soil"
"677",312,6.65779513888889,9.76,3.404,"mid","soil"
"678",313,6.33895833333333,9.66,3.14,"mid","soil"
"679",314,6.04142013888889,8.14,3.059,"mid","soil"
"680",315,5.76779166666667,7.788,3.019,"mid","soil"
"681",316,5.42564335664336,7.238,2.192,"mid","soil"
"682",317,5.628125,7.307,4.441,"mid","soil"
"683",318,5.691925,7.791,4.187,"mid","soil"
"684",319,6.1486875,8.78,4.929,"mid","soil"
"685",320,6.1589,8.98,4.516,"mid","soil"
"686",321,5.44472916666667,8.76,3.12,"mid","soil"
"687",322,4.9922875,8.23,3.093,"mid","soil"
"688",323,5.14044583333333,8.08,3.085,"mid","soil"
"689",324,5.45220833333333,7.742,3.247,"mid","soil"
"690",325,5.3081625,7.056,3.828,"mid","soil"
"691",326,5.59724583333333,7.081,3.764,"mid","soil"
"692",327,5.97700833333333,7.541,3.611,"mid","soil"
"693",328,5.83164705882353,7.896,2.84,"mid","soil"
"694",329,5.48783854166667,7.754,2.817,"mid","soil"
"695",330,5.8730612244898,7.555,2.932,"mid","soil"
"696",331,5.29231944444444,6.739,1.754,"mid","soil"
"697",332,4.15954166666667,6.63,1.77,"mid","soil"
"698",333,3.96995138888889,6.286,2.035,"mid","soil"
"699",334,3.49564583333333,4.728,2.381,"mid","soil"
"700",335,3.38854861111111,4.186,2.724,"mid","soil"
"701",336,3.34221126760563,4.009,3.059,"mid","soil"
"702",337,3.38234375,3.451,3.273,"mid","soil"
"703",338,3.46881012658228,3.593,3.362,"mid","soil"
"704",339,3.56066666666667,3.611,3.531,"mid","soil"
"705",340,3.5728,3.592,3.555,"mid","soil"
"706",1,5.03109272727273,6.835,2.9045,"low","ground"
"707",2,4.60599653179191,7.2562,2.8045,"low","ground"
"708",3,5.15019649122807,7.2455,2.6505,"low","ground"
"709",4,4.92043050847458,7.412,3.1515,"low","ground"
"710",5,5.06339306930693,7.7822,2.922,"low","ground"
"711",6,5.06998188405797,7.7497,3.2332,"low","ground"
"712",7,5.76865753424658,8.3352,3.3577,"low","ground"
"713",8,6.10567118644068,7.473,4.3655,"low","ground"
"714",9,5.20800078125,8.97,2.6455,"low","ground"
"715",10,5.64570909090909,8.4277,2.7058,"low","ground"
"716",11,5.19491265822785,7.8327,3.795,"low","ground"
"717",12,4.50878453608247,6.2467,2.6575,"low","ground"
"718",13,6.00014275362319,8.4735,2.6528,"low","ground"
"719",14,4.5159141025641,8.1242,2.4863,"low","ground"
"720",15,5.13221229050279,7.1425,2.361,"low","ground"
"721",16,4.7105858974359,7.0575,2.4132,"low","ground"
"722",17,5.46803463687151,7.4908,2.2342,"low","ground"
"723",18,5.50244269005848,7.6982,2.2805,"low","ground"
"724",19,5.34367239819005,8.1803,2.2445,"low","ground"
"725",20,5.6165306010929,8.0407,2.8152,"low","ground"
"726",21,6.27079027777778,8.195,3.7232,"low","ground"
"727",22,6.17603006993007,8.5315,3.4678,"low","ground"
"728",23,5.4551395,7.8358,1.62,"low","ground"
"729",24,5.39387014218009,7.5813,0.915,"low","ground"
"730",25,6.36915401459854,8.1208,3.5655,"low","ground"
"731",26,5.80616089385475,8.745,2.1158,"low","ground"
"732",27,5.77265505617977,8.795,2.464,"low","ground"
"733",28,5.95546513409962,8.6375,2.5483,"low","ground"
"734",29,5.75005083333333,8.098,2.5622,"low","ground"
"735",30,5.85371235955056,8.9875,2.631,"low","ground"
"736",31,6.1897275862069,8.55,2.451,"low","ground"
"737",32,5.78938666666667,8.756,2.345,"low","ground"
"738",33,5.4746515625,8.3663,2.3035,"low","ground"
"739",34,5.53650272727273,8.7035,2.1732,"low","ground"
"740",35,5.41317230046948,9.04,1.8142,"low","ground"
"741",36,5.43987737556561,9.5575,2.8085,"low","ground"
"742",37,5.45169063670412,9.7075,3.2087,"low","ground"
"743",38,5.56783576388889,9.9425,2.2782,"low","ground"
"744",39,5.86635076923077,9.765,2.5438,"low","ground"
"745",40,6.40733791666667,10.255,2.8435,"low","ground"
"746",41,6.60233891213389,10.1825,3.5972,"low","ground"
"747",42,6.6347625,9.2675,3.3082,"low","ground"
"748",43,6.95033333333333,9.225,3.6045,"low","ground"
"749",44,6.79948541666667,9.5375,3.1397,"low","ground"
"750",45,6.5871708,9.9225,3.2092,"low","ground"
"751",46,6.64425858208955,10.0675,3.4987,"low","ground"
"752",47,7.01747653846154,9.965,3.8357,"low","ground"
"753",48,7.64007791666667,10.1575,4.7368,"low","ground"
"754",49,7.31233319502075,10.0625,3.3533,"low","ground"
"755",50,6.74694928909953,9.8875,3.3513,"low","ground"
"756",51,6.74439819004525,10.0775,4.1833,"low","ground"
"757",52,6.75399456066946,9.6275,3.9003,"low","ground"
"758",53,6.96673990610329,9.6475,3.758,"low","ground"
"759",54,6.46275636363636,9.24,3.1757,"low","ground"
"760",55,5.90380852017937,8.6975,3.0553,"low","ground"
"761",56,5.83822083333333,8.325,3.123,"low","ground"
"762",57,6.08991725352113,9.0025,3.0352,"low","ground"
"763",58,6.18733645833333,9.22,2.815,"low","ground"
"764",59,6.30672395833333,8.765,3.146,"low","ground"
"765",60,6.53020783410138,8.7775,3.537,"low","ground"
"766",61,5.79636042553191,9.235,3.3758,"low","ground"
"767",62,6.07574625,9.4625,3.5957,"low","ground"
"768",63,6.52154744897959,9.4625,3.8505,"low","ground"
"769",64,6.39495889830508,9.71,4.0245,"low","ground"
"770",65,6.72226828358209,9.545,3.9333,"low","ground"
"771",66,7.53198775510204,9.825,4.0107,"low","ground"
"772",67,6.94186509803922,10.1475,3.1295,"low","ground"
"773",68,6.57920849056604,9.2175,2.954,"low","ground"
"774",69,6.41101181818182,9.87,3.3742,"low","ground"
"775",70,6.73451044776119,10.1125,4.1995,"low","ground"
"776",71,7.17454201388889,9.9,4.5693,"low","ground"
"777",72,7.48235868055556,9.5775,5.0688,"low","ground"
"778",73,7.38371284722222,10.5475,5.235,"low","ground"
"779",74,7.84694895833333,11.235,5.559,"low","ground"
"780",75,8.39501111111111,11.7925,6.3297,"low","ground"
"781",76,8.75808472222222,11.555,6.5667,"low","ground"
"782",77,9.03224846153846,11.4375,6.9863,"low","ground"
"783",78,8.74506343283582,11.4625,4.072,"low","ground"
"784",79,8.73261038461538,11.395,3.7902,"low","ground"
"785",80,8.76643134328358,11.6525,3.793,"low","ground"
"786",81,8.96308730769231,11.5675,3.654,"low","ground"
"787",82,8.60455955555556,11.21,3.1335,"low","ground"
"788",83,7.89570706713781,11.4275,2.832,"low","ground"
"789",84,8.05067076923077,10.715,2.681,"low","ground"
"790",85,8.09293466666667,10.9775,2.551,"low","ground"
"791",86,7.98275300353357,11.575,2.5137,"low","ground"
"792",87,8.5814396313364,12.5575,2.6723,"low","ground"
"793",88,8.48812357414449,12.255,3.2645,"low","ground"
"794",89,8.51759479166667,12.915,4.1763,"low","ground"
"795",90,8.64000902777778,12.8625,4.918,"low","ground"
"796",91,8.47267847222222,12.7225,5.9782,"low","ground"
"797",92,8.22201215277778,11.5275,5.6865,"low","ground"
"798",93,8.00940730769231,10.94,4.5105,"low","ground"
"799",94,8.00064179104478,10.86,4.392,"low","ground"
"800",95,8.44894722222222,10.9625,5.402,"low","ground"
"801",96,8.75909097222222,10.965,5.5747,"low","ground"
"802",97,9.00366346153846,11.5525,6.4895,"low","ground"
"803",98,8.64125866666667,11.5975,4.5687,"low","ground"
"804",99,8.54703458333333,12.825,4.6312,"low","ground"
"805",100,8.46725281690141,12.97,5.1553,"low","ground"
"806",101,8.80228055555555,12.18,6.1312,"low","ground"
"807",102,9.27729548611111,12.2725,6.6418,"low","ground"
"808",103,9.59220590277778,12.7825,5.8918,"low","ground"
"809",104,10.0098419230769,12.5075,5.6167,"low","ground"
"810",105,9.95393348214286,12.7175,3.9077,"low","ground"
"811",106,9.475626953125,12.735,3.5565,"low","ground"
"812",107,9.06100932835821,12.735,3.3078,"low","ground"
"813",108,8.45259191176471,12.93,3.487,"low","ground"
"814",109,9.22485491803279,13.64,5.3602,"low","ground"
"815",110,9.97157916666667,13.275,6.7955,"low","ground"
"816",111,10.3855271126761,13.65,7.3682,"low","ground"
"817",112,10.7671472222222,13.05,8.2782,"low","ground"
"818",113,11.1341979166667,13.13,9.0775,"low","ground"
"819",114,11.1120833333333,13.3075,9.2175,"low","ground"
"820",115,10.8924635416667,14.02,8.5745,"low","ground"
"821",116,10.7794756944444,13.58,8.08,"low","ground"
"822",117,10.0186333333333,13.0075,6.6975,"low","ground"
"823",118,10.0735711805556,13.8425,7.1107,"low","ground"
"824",119,10.4059375,13.92,7.7018,"low","ground"
"825",120,10.7059885416667,14.325,8.2637,"low","ground"
"826",121,11.0595295138889,14.425,8.1225,"low","ground"
"827",122,11.6545989583333,14.2025,9.027,"low","ground"
"828",123,11.9842545138889,14.45,8.5965,"low","ground"
"829",124,12.1416319444444,14.31,9.635,"low","ground"
"830",125,12.304740625,14.7925,9.6525,"low","ground"
"831",126,12.2290364583333,14.15,9.5175,"low","ground"
"832",127,11.7379947916667,13.6225,9.74,"low","ground"
"833",128,10.6816803278689,12.925,8.363,"low","ground"
"834",129,10.5804126760563,12.6825,8.9282,"low","ground"
"835",130,10.8703399305556,13.0525,8.98,"low","ground"
"836",131,11.3579340277778,13.785,9.3825,"low","ground"
"837",132,11.9228298611111,15.325,9.8725,"low","ground"
"838",133,12.1830930555556,15.49,9.59,"low","ground"
"839",134,12.5268032786885,15.955,10.105,"low","ground"
"840",135,12.480310915493,16.4175,8.8825,"low","ground"
"841",136,12.4633534722222,16.0125,9.025,"low","ground"
"842",137,12.5729200819672,15.7275,9.08,"low","ground"
"843",138,12.2213820422535,15.525,9.5225,"low","ground"
"844",139,12.2364715277778,15.0675,8.753,"low","ground"
"845",140,12.12153125,14.645,9.205,"low","ground"
"846",141,12.3407291666667,14.89,9.6525,"low","ground"
"847",142,12.4313541666667,15.5475,10.2425,"low","ground"
"848",143,12.3275694444444,15.2175,9.6275,"low","ground"
"849",144,12.2965742307692,15.395,9.69,"low","ground"
"850",145,12.3951958955224,15.42,9.4775,"low","ground"
"851",146,12.5959809027778,15.5675,9.975,"low","ground"
"852",147,12.495703125,16.2325,9.8575,"low","ground"
"853",148,12.37546875,17.29,9.69,"low","ground"
"854",149,12.5377256944444,16.9075,9.225,"low","ground"
"855",150,12.8590972222222,15.4,9.94,"low","ground"
"856",151,13.2970399305556,15.6825,10.47,"low","ground"
"857",152,13.5009288194444,16.0375,11.1925,"low","ground"
"858",153,13.6926388888889,16.1475,11.7875,"low","ground"
"859",154,14.0876822916667,16.34,12.22,"low","ground"
"860",155,14.3441232638889,16.9275,12.305,"low","ground"
"861",156,14.5193315972222,16.7025,12.4525,"low","ground"
"862",157,14.513359375,16.84,12.295,"low","ground"
"863",158,14.4770052083333,17.23,11.8,"low","ground"
"864",159,14.4015625,17.34,10.4,"low","ground"
"865",160,14.8162760416667,18.755,10.63,"low","ground"
"866",161,15.3351996527778,18.46,11.6275,"low","ground"
"867",162,15.1081163194444,18.3325,11.6175,"low","ground"
"868",163,14.6226215277778,18.22,11.1825,"low","ground"
"869",164,14.498046875,18.1075,10.1425,"low","ground"
"870",165,14.571875,18.25,10.31,"low","ground"
"871",166,14.5667100694444,17.9725,10.6975,"low","ground"
"872",167,14.6633072916667,17.675,11.725,"low","ground"
"873",168,14.6072482638889,17.605,12.185,"low","ground"
"874",169,14.6069878472222,17.415,12.2275,"low","ground"
"875",170,14.7949131944444,17.535,11.9725,"low","ground"
"876",171,14.9116059027778,18.2975,12.3,"low","ground"
"877",172,15.0445225694444,17.9625,11.6725,"low","ground"
"878",173,15.2624479166667,18.3625,12.0025,"low","ground"
"879",174,15.4945746527778,18.975,12.3325,"low","ground"
"880",175,15.5018836805556,19.165,13.0225,"low","ground"
"881",176,15.4115711805556,18.75,12.51,"low","ground"
"882",177,15.5276215277778,18.8675,12.5175,"low","ground"
"883",178,15.7031510416667,18.975,12.11,"low","ground"
"884",179,15.7037760416667,19.235,11.9025,"low","ground"
"885",180,15.9190885416667,19.6125,11.93,"low","ground"
"886",181,16.2709722222222,19.1375,12.5625,"low","ground"
"887",182,16.7433854166667,20.465,13.045,"low","ground"
"888",183,17.0098697916667,20.0475,13.2475,"low","ground"
"889",184,17.1664583333333,20.33,13.375,"low","ground"
"890",185,17.2596788194444,20.76,13.88,"low","ground"
"891",186,17.5161545138889,21.2925,14.3975,"low","ground"
"892",187,17.5281770833333,20.72,14.1,"low","ground"
"893",188,17.4668402777778,21.0925,14.13,"low","ground"
"894",189,17.2622569444444,20.76,14.155,"low","ground"
"895",190,17.1633420138889,19.945,14.195,"low","ground"
"896",191,17.1803819444444,20.54,13.995,"low","ground"
"897",192,17.1286545138889,20.3575,14.74,"low","ground"
"898",193,17.1118489583333,20.455,13.8125,"low","ground"
"899",194,17.0429861111111,20.6525,13.6425,"low","ground"
"900",195,17.1731684027778,20.8325,13.1575,"low","ground"
"901",196,17.4303732638889,21.815,13.6675,"low","ground"
"902",197,17.4926475694444,21.2425,14.2425,"low","ground"
"903",198,17.4594010416667,21.3,14.85,"low","ground"
"904",199,17.3651649305556,21.8825,14.76,"low","ground"
"905",200,17.0965104166667,20.9825,14.05,"low","ground"
"906",201,17.0934027777778,20.4425,13.84,"low","ground"
"907",202,17.2552951388889,21.0825,14.385,"low","ground"
"908",203,17.2860677083333,20.88,13.7875,"low","ground"
"909",204,17.6577864583333,20.8575,14.7525,"low","ground"
"910",205,17.7884114583333,21.0625,14.76,"low","ground"
"911",206,17.6808680555556,21.0575,14.135,"low","ground"
"912",207,17.6349826388889,21.0375,14.6875,"low","ground"
"913",208,17.6569704861111,21.49,14.5775,"low","ground"
"914",209,17.8587673611111,21.4025,14.9275,"low","ground"
"915",210,17.8900347222222,21.855,15.08,"low","ground"
"916",211,17.8558854166667,21.005,14.6875,"low","ground"
"917",212,18.0483854166667,21.3875,14.7725,"low","ground"
"918",213,18.2508767361111,21.7175,14.7475,"low","ground"
"919",214,18.3708159722222,21.78,15.1425,"low","ground"
"920",215,18.2157986111111,22.5775,15.25,"low","ground"
"921",216,18.121796875,21.6775,15.2475,"low","ground"
"922",217,17.8678038194444,21.1875,15.2225,"low","ground"
"923",218,17.7373871527778,20.4775,15.5725,"low","ground"
"924",219,17.7436371527778,20.245,15.2575,"low","ground"
"925",220,17.6064496527778,20.67,14.8825,"low","ground"
"926",221,17.4575173611111,20.7525,14.5475,"low","ground"
"927",222,17.40859375,21.315,14.0625,"low","ground"
"928",223,17.447421875,21.1675,14.24,"low","ground"
"929",224,17.4401996527778,20.79,13.7775,"low","ground"
"930",225,17.53953125,21.39,14,"low","ground"
"931",226,17.6494184027778,21.3725,14.4375,"low","ground"
"932",227,17.7172569444444,21.815,14.42,"low","ground"
"933",228,17.791328125,21.9175,14.6225,"low","ground"
"934",229,17.8590798611111,22.0725,14.24,"low","ground"
"935",230,17.9552864583333,21.24,14.585,"low","ground"
"936",231,18.1297829861111,21.4125,15.1825,"low","ground"
"937",232,18.1252951388889,21.1525,14.75,"low","ground"
"938",233,18.0065017361111,20.975,14.8,"low","ground"
"939",234,17.8242534722222,21.15,14.435,"low","ground"
"940",235,17.7295225694444,20.54,15.3525,"low","ground"
"941",236,17.6036111111111,20.335,14.5575,"low","ground"
"942",237,17.4701736111111,20.2525,15.0925,"low","ground"
"943",238,17.4318315972222,20.4575,14.7125,"low","ground"
"944",239,17.3493229166667,20.465,14.2725,"low","ground"
"945",240,17.3573958333333,20.955,14.255,"low","ground"
"946",241,17.3375260416667,20.655,13.965,"low","ground"
"947",242,17.4824392361111,20.9375,14.12,"low","ground"
"948",243,17.5954774305556,20.385,14.4575,"low","ground"
"949",244,17.5386371527778,20.3575,14.8525,"low","ground"
"950",245,17.4526996527778,19.9825,14.54,"low","ground"
"951",246,17.3380989583333,20.335,14.425,"low","ground"
"952",247,17.2662326388889,20.1225,14.21,"low","ground"
"953",248,17.1293836805556,20.3575,14.045,"low","ground"
"954",249,16.8475434027778,20.21,13.0575,"low","ground"
"955",250,16.6599479166667,20.3825,11.675,"low","ground"
"956",251,16.6325260416667,19.865,12.485,"low","ground"
"957",252,16.7039322916667,19.6375,12.935,"low","ground"
"958",253,16.8966753472222,19.875,13.2525,"low","ground"
"959",254,17.0223090277778,20.21,13.855,"low","ground"
"960",255,17.1680381944444,19.8425,13.655,"low","ground"
"961",256,17.2339322916667,19.6675,14.2825,"low","ground"
"962",257,17.0866666666667,19.875,14.1325,"low","ground"
"963",258,16.6952430555556,20.145,12.82,"low","ground"
"964",259,16.4803298611111,21.0675,11.3525,"low","ground"
"965",260,16.2970138888889,20.755,11.245,"low","ground"
"966",261,15.9583940972222,19.9575,12.0825,"low","ground"
"967",262,15.5310069444444,19.7175,12.2625,"low","ground"
"968",263,15.3983940972222,18.6575,12.365,"low","ground"
"969",264,15.4512152777778,18.9,11.8875,"low","ground"
"970",265,15.5560416666667,19.1475,12.145,"low","ground"
"971",266,15.2121267361111,18.6675,10.925,"low","ground"
"972",267,14.8668142361111,18.305,10.76,"low","ground"
"973",268,14.5015538194444,18,10.235,"low","ground"
"974",269,14.4868576388889,17.9325,10.0075,"low","ground"
"975",270,14.2000173611111,18.4475,10.9275,"low","ground"
"976",271,13.9865017361111,18.495,10.2175,"low","ground"
"977",272,13.90536875,17.415,9.7062,"low","ground"
"978",273,14.0497916666667,17.53,10.7175,"low","ground"
"979",274,14.0679340277778,17.525,11.475,"low","ground"
"980",275,14.0640451388889,16.9675,11.3775,"low","ground"
"981",276,13.8385763888889,17.41,10.915,"low","ground"
"982",277,13.3603236111111,17.8275,9.7975,"low","ground"
"983",278,12.9256684027778,17.3875,8.9062,"low","ground"
"984",279,12.7675375,17.55,9.095,"low","ground"
