"","year","julian","mean","max","min","elevation","micro"
"1307",2013,360,7.32083333333333,7.8,6.8,"low","soil"
"1308",2013,361,7.02083333333333,7.5,6.5,"low","soil"
"1309",2013,362,7.00416666666667,7.7,6.4,"low","soil"
"1310",2013,363,7.45,7.8,7,"low","soil"
"1311",2013,364,7.27291666666667,7.6,6.8,"low","soil"
"1312",2013,365,7.05,7.5,6.5,"low","soil"
"1313",2014,1,7.20416666666667,7.8,6.7,"low","soil"
"1314",2014,2,7.37916666666667,7.9,6.8,"low","soil"
"1315",2014,3,7.67916666666667,8.2,7.2,"low","soil"
"1316",2014,4,7.94166666666667,8.8,7.3,"low","soil"
"1317",2014,5,7.83333333333333,8.6,7.3,"low","soil"
"1318",2014,6,7.025,7.6,6.4,"low","soil"
"1319",2014,7,6.74583333333333,7.4,6.1,"low","soil"
"1320",2014,8,7.33125,7.8,6.9,"low","soil"
"1321",2014,9,7.15416666666667,7.8,6.5,"low","soil"
"1322",2014,10,7.03333333333333,7.6,6.4,"low","soil"
"1323",2014,11,7.0625,7.7,6.5,"low","soil"
"1324",2014,12,7.45416666666667,8.3,6.8,"low","soil"
"1325",2014,13,7.71666666666667,8.2,7.2,"low","soil"
"1326",2014,14,7.60416666666667,8.3,7.1,"low","soil"
"1327",2014,15,7.88333333333333,8.5,7.2,"low","soil"
"1328",2014,16,8.0875,8.8,7.5,"low","soil"
"1329",2014,17,8.3375,8.9,7.7,"low","soil"
"1330",2014,18,8.39166666666667,9,7.8,"low","soil"
"1331",2014,19,8.67083333333333,9.7,7.9,"low","soil"
"1332",2014,20,9.12083333333333,9.7,8.4,"low","soil"
"1333",2014,21,9.19791666666667,10,8.5,"low","soil"
"1334",2014,22,9.92708333333333,10.7,9.4,"low","soil"
"1335",2014,23,9.5875,10.3,8.8,"low","soil"
"1336",2014,24,10.1479166666667,11.1,9.5,"low","soil"
"1337",2014,25,11.28125,12.2,10.8,"low","soil"
"1338",2014,26,11.3083333333333,12,10.6,"low","soil"
"1339",2014,27,11.1895833333333,11.9,10.6,"low","soil"
"1340",2014,28,10.7479166666667,11.5,10,"low","soil"
"1341",2014,29,10.3833333333333,11.1,9.6,"low","soil"
"1342",2014,30,10.6125,11.6,9.8,"low","soil"
"1343",2014,31,11.7083333333333,12.3,11.3,"low","soil"
"1344",2014,32,11.7458333333333,12.2,11.3,"low","soil"
"1345",2014,33,10.575,11.5,9.8,"low","soil"
"1346",2014,34,10.3083333333333,10.7,9.8,"low","soil"
"1347",2014,35,9.52708333333333,10.4,8.7,"low","soil"
"1348",2014,36,9.64583333333333,10.5,9,"low","soil"
"1349",2014,37,9.53541666666667,10.3,8.9,"low","soil"
"1350",2014,38,10.10625,10.9,9.5,"low","soil"
"1351",2014,39,10.0729166666667,10.9,9.2,"low","soil"
"1352",2014,40,10.4916666666667,11.6,9.6,"low","soil"
"1353",2014,41,10.95,11.9,10,"low","soil"
"1354",2014,42,11.3729166666667,12.3,10.5,"low","soil"
"1355",2014,43,11.5458333333333,12.5,10.6,"low","soil"
"1356",2014,44,11.91875,13.1,10.9,"low","soil"
"1357",2014,45,12.40625,13.6,11.4,"low","soil"
"1358",2014,46,12.9666666666667,14.1,11.9,"low","soil"
"1359",2014,47,13.4166666666667,14.5,12.4,"low","soil"
"1360",2014,48,13.8270833333333,14.8,12.8,"low","soil"
"1361",2014,49,13.9479166666667,14.9,12.9,"low","soil"
"1362",2014,50,13.99375,14.8,13.2,"low","soil"
"1363",2014,51,13.6166666666667,14.4,12.6,"low","soil"
"1364",2014,52,13.39375,14.4,12.4,"low","soil"
"1365",2014,53,13.2979166666667,14.3,12.2,"low","soil"
"1366",2014,54,13.7041666666667,14.7,12.8,"low","soil"
"1367",2014,55,14.2208333333333,15.3,13.4,"low","soil"
"1368",2014,56,14.5916666666667,15.2,13.9,"low","soil"
"1369",2014,57,14.7583333333333,15.8,13.8,"low","soil"
"1370",2014,58,14.8604166666667,15.8,13.8,"low","soil"
"1371",2014,59,15.0666666666667,16.2,14.1,"low","soil"
"1372",2014,60,15.21875,16.1,14.2,"low","soil"
"1373",2014,61,13.3625,14.4,12.4,"low","soil"
"1374",2014,62,13.8791666666667,15,12.9,"low","soil"
"1375",2014,63,14.1541666666667,15.2,13.2,"low","soil"
"1376",2014,64,14.1770833333333,15.2,13.1,"low","soil"
"1377",2014,65,14.5291666666667,15.7,13.5,"low","soil"
"1378",2014,66,14.86875,15.9,13.7,"low","soil"
"1379",2014,67,14.9666666666667,15.9,13.9,"low","soil"
"1380",2014,68,14.8458333333333,15.7,13.9,"low","soil"
"1381",2014,69,14.7333333333333,16,13.5,"low","soil"
"1382",2014,70,15.1041666666667,16.4,13.9,"low","soil"
"1383",2014,71,15.5291666666667,16.8,14.3,"low","soil"
"1384",2014,72,16.0833333333333,17.2,15,"low","soil"
"1385",2014,73,15.9416666666667,16.8,14.9,"low","soil"
"1386",2014,74,15.7166666666667,16.9,14.5,"low","soil"
"1387",2014,75,15.91875,17,14.7,"low","soil"
"1388",2014,76,15.9479166666667,17.3,14.6,"low","soil"
"1389",2014,77,16.33125,17.6,15.1,"low","soil"
"1390",2014,78,16.4229166666667,17.7,15.1,"low","soil"
"1391",2014,79,16.725,18,15.5,"low","soil"
"1392",2014,80,17.25625,18.5,16,"low","soil"
"1393",2014,81,17.2208333333333,18.3,16,"low","soil"
"1394",2014,82,17.5604166666667,19,16.3,"low","soil"
"1395",2014,83,18.1520833333333,19.4,16.9,"low","soil"
"1396",2014,84,18.2729166666667,19.2,17.3,"low","soil"
"1397",2014,85,17.8854166666667,18.8,16.7,"low","soil"
"1398",2014,86,17.9416666666667,18.9,16.9,"low","soil"
"1399",2014,87,17.6666666666667,18.8,16.4,"low","soil"
"1400",2014,88,17.95,19.3,16.7,"low","soil"
"1401",2014,89,18.25,19.2,17.4,"low","soil"
"1402",2014,90,18.0208333333333,19.3,16.7,"low","soil"
"1403",2014,91,18.3041666666667,19.5,17,"low","soil"
"1404",2014,92,18.20625,19.3,17.1,"low","soil"
"1405",2014,93,17.8979166666667,18.9,16.7,"low","soil"
"1406",2014,94,17.80625,19.2,16.4,"low","soil"
"1407",2014,95,18.2,19.3,17,"low","soil"
"1408",2014,96,18.2541666666667,19.4,17,"low","soil"
"1409",2014,97,18.5625,20,17.3,"low","soil"
"1410",2014,98,19.4208333333333,21,18.1,"low","soil"
"1411",2014,99,20.24375,21.6,19,"low","soil"
"1412",2014,100,20.6479166666667,22.1,19.3,"low","soil"
"1413",2014,101,21.2875,22.6,20.2,"low","soil"
"1414",2014,102,21.5416666666667,22.4,20.7,"low","soil"
"1415",2014,103,20.9,22.1,19.5,"low","soil"
"1416",2014,104,21.0875,22.1,19.9,"low","soil"
"1417",2014,105,20.95,22.1,19.6,"low","soil"
"1418",2014,106,21.0520833333333,22.4,19.6,"low","soil"
"1419",2014,107,21.525,23,20.1,"low","soil"
"1420",2014,108,21.5895833333333,22.9,21.1,"low","soil"
"1421",2014,109,20.3895833333333,21.3,19.5,"low","soil"
"1422",2014,110,20.6875,22.3,19.4,"low","soil"
"1423",2014,111,21.8770833333333,23.7,20.5,"low","soil"
"1424",2014,112,23.0104166666667,24.3,21.7,"low","soil"
"1425",2014,113,23.08125,24.2,21.8,"low","soil"
"1426",2014,114,22.5958333333333,23.9,21.2,"low","soil"
"1427",2014,115,22.75625,24.1,21.4,"low","soil"
"1428",2014,116,22.3020833333333,23.9,20.9,"low","soil"
"1429",2014,117,19.51875,20.8,18.2,"low","soil"
"1430",2014,118,19.93125,21.5,18.5,"low","soil"
"1431",2014,119,20.7354166666667,22,19.5,"low","soil"
"1432",2014,120,20.9979166666667,22.3,19.7,"low","soil"
"1433",2014,121,21.64375,22.9,20.5,"low","soil"
"1434",2014,122,22.1270833333333,23.7,20.7,"low","soil"
"1435",2014,123,23.05625,24.8,21.6,"low","soil"
"1436",2014,124,23.7916666666667,25.3,22.3,"low","soil"
"1437",2014,125,24.21875,25.5,22.8,"low","soil"
"1438",2014,126,24.2145833333333,25.4,22.8,"low","soil"
"1439",2014,127,23.6708333333333,25.1,22.5,"low","soil"
"1440",2014,128,23.0416666666667,24.3,21.7,"low","soil"
"1441",2014,129,23.3666666666667,24.6,22,"low","soil"
"1442",2014,130,23.8104166666667,25.4,22.4,"low","soil"
"1443",2014,131,24.2708333333333,25.3,23.1,"low","soil"
"1444",2014,132,23.5145833333333,24.8,22.1,"low","soil"
"1445",2014,133,23.7395833333333,25,22.4,"low","soil"
"1446",2014,134,24.1333333333333,25.3,22.9,"low","soil"
"1447",2014,135,24.5645833333333,26.2,23.2,"low","soil"
"1448",2014,136,25.4645833333333,27.1,24,"low","soil"
"1449",2014,137,26.21875,27.7,24.8,"low","soil"
"1450",2014,138,26.4020833333333,27.6,25,"low","soil"
"1451",2014,139,26.4291666666667,27.8,24.9,"low","soil"
"1452",2014,140,26.65,27.9,25.2,"low","soil"
"1453",2014,141,26.6125,27.8,25.2,"low","soil"
"1454",2014,142,26.4104166666667,27.6,25,"low","soil"
"1455",2014,143,26.2895833333333,27.5,24.9,"low","soil"
"1456",2014,144,26.1958333333333,27.3,24.9,"low","soil"
"1457",2014,145,26.40625,27.4,25.4,"low","soil"
"1458",2014,146,26.575,28.2,25.2,"low","soil"
"1459",2014,147,27.6270833333333,29.4,26.2,"low","soil"
"1460",2014,148,28.3166666666667,29.5,27.1,"low","soil"
"1461",2014,149,27.96875,29.4,27.4,"low","soil"
"1462",2014,150,27.1166666666667,29.2,25.7,"low","soil"
"1463",2014,151,28.6145833333333,30.3,27.2,"low","soil"
"1464",2014,152,29.1979166666667,30.6,27.7,"low","soil"
"1465",2014,153,29.575,31,28.1,"low","soil"
"1466",2014,154,29.9229166666667,31.3,28.5,"low","soil"
"1467",2014,155,30.1916666666667,31.6,28.6,"low","soil"
"1468",2014,156,30.4041666666667,31.8,28.9,"low","soil"
"1469",2014,157,30.3458333333333,31.7,28.8,"low","soil"
"1470",2014,158,30.3,31.7,28.8,"low","soil"
"1471",2014,159,30.5354166666667,31.9,29.1,"low","soil"
"1472",2014,160,30.85,32.3,29.4,"low","soil"
"1473",2014,161,31.14375,32.5,29.7,"low","soil"
"1474",2014,162,31.2875,32.4,30,"low","soil"
"1475",2014,163,31.1895833333333,32.5,29.8,"low","soil"
"1476",2014,164,31.6125,33,30.3,"low","soil"
"1477",2014,165,31.8166666666667,32.9,30.5,"low","soil"
"1478",2014,166,31.3729166666667,32.8,30.1,"low","soil"
"1479",2014,167,30.8895833333333,32.1,29.5,"low","soil"
"1480",2014,168,31.1916666666667,32.5,29.9,"low","soil"
"1481",2014,169,31.1520833333333,32.4,30,"low","soil"
"1482",2014,170,30.9125,32.4,29.5,"low","soil"
"1483",2014,171,31.4645833333333,33,30,"low","soil"
"1484",2014,172,31.8916666666667,33.2,30.5,"low","soil"
"1485",2014,173,32.0958333333333,33.4,30.7,"low","soil"
"1486",2014,174,32.2104166666667,33.5,30.8,"low","soil"
"1487",2014,175,32.1666666666667,33.5,30.7,"low","soil"
"1488",2014,176,32.2916666666667,33.6,30.8,"low","soil"
"1489",2014,177,32.5541666666667,33.8,31.2,"low","soil"
"1490",2014,178,32.44375,33.7,31,"low","soil"
"1491",2014,179,32.3791666666667,33.8,30.9,"low","soil"
"1492",2014,180,32.7125,34.1,31.3,"low","soil"
"1493",2014,181,33.0291666666667,34.4,31.6,"low","soil"
"1494",2014,182,33.1104166666667,34.4,31.7,"low","soil"
"1495",2014,183,33.275,34.5,31.9,"low","soil"
"1496",2014,184,33.23125,34.4,32.2,"low","soil"
"1497",2014,185,30.5416666666667,32.8,29.7,"low","soil"
"1498",2014,186,29.5479166666667,30.7,28.5,"low","soil"
"1499",2014,187,30.0854166666667,32.1,28.5,"low","soil"
"1500",2014,188,30.2958333333333,31.8,29.3,"low","soil"
"1501",2014,189,28.6625,30.3,27.2,"low","soil"
"1502",2014,190,29.1875,30.6,27.8,"low","soil"
"1503",2014,191,29.6979166666667,31.2,28.3,"low","soil"
"1504",2014,192,30.2625,31.6,29,"low","soil"
"1505",2014,193,29.4916666666667,30.6,28.5,"low","soil"
"1506",2014,194,27.84375,28.8,26.8,"low","soil"
"1507",2014,195,26.7875,27.5,25.8,"low","soil"
"1508",2014,196,26.4875,27.2,25.8,"low","soil"
"1509",2014,197,26.7895833333333,28.4,25.5,"low","soil"
"1510",2014,198,27.7375,29.5,26.3,"low","soil"
"1511",2014,199,28.2125,29.9,26.5,"low","soil"
"1512",2014,200,29.1979166666667,31.2,27.6,"low","soil"
"1513",2014,201,29.8708333333333,31.5,28.3,"low","soil"
"1514",2014,202,30.3854166666667,32.1,28.8,"low","soil"
"1515",2014,203,30.7020833333333,32.1,29.4,"low","soil"
"1516",2014,204,31.4,32.7,30.2,"low","soil"
"1517",2014,205,31.8270833333333,33.2,30.5,"low","soil"
"1518",2014,206,31.2645833333333,32.9,29.5,"low","soil"
"1519",2014,207,28.6104166666667,29.8,27.3,"low","soil"
"1520",2014,208,28.8583333333333,30.2,27.6,"low","soil"
"1521",2014,209,28.5041666666667,29.5,27.5,"low","soil"
"1522",2014,210,28.6875,30.5,27.1,"low","soil"
"1523",2014,211,29.7666666666667,31.6,28.1,"low","soil"
"1524",2014,212,30.0958333333333,31.2,29.1,"low","soil"
"1525",2014,213,29.36875,30.5,28.3,"low","soil"
"1526",2014,214,27.2604166666667,28.1,26.6,"low","soil"
"1527",2014,215,26.9958333333333,28.4,25.6,"low","soil"
"1528",2014,216,27.3520833333333,28.6,26.2,"low","soil"
"1529",2014,217,27.4270833333333,29.2,25.7,"low","soil"
"1530",2014,218,28.2645833333333,30.1,26.6,"low","soil"
"1531",2014,219,28.71875,30.2,27.1,"low","soil"
"1532",2014,220,29.0520833333333,30.3,27.7,"low","soil"
"1533",2014,221,29.4333333333333,31,28.1,"low","soil"
"1534",2014,222,29.675,30.7,28.5,"low","soil"
"1535",2014,223,28.8958333333333,30.2,27.6,"low","soil"
"1536",2014,224,28.9333333333333,30,27.6,"low","soil"
"1537",2014,225,27.13125,28.2,26.1,"low","soil"
"1538",2014,226,26.9708333333333,27.8,26.2,"low","soil"
"1539",2014,227,26.7770833333333,28.1,25.7,"low","soil"
"1540",2014,228,27.3208333333333,29.5,26.1,"low","soil"
"1541",2014,229,26.6645833333333,28.2,25.5,"low","soil"
"1542",2014,230,26.7041666666667,27.6,25.7,"low","soil"
"1543",2014,231,26.0875,27,25.3,"low","soil"
"1544",2014,232,25.575,26.9,24.3,"low","soil"
"1545",2014,233,25.3208333333333,26.4,24.9,"low","soil"
"1546",2014,234,24.86875,26.3,23.6,"low","soil"
"1547",2014,235,25.7208333333333,27.4,24.4,"low","soil"
"1548",2014,236,26.5229166666667,28.3,25,"low","soil"
"1549",2014,237,26.8958333333333,27.8,26,"low","soil"
"1550",2014,238,26.4104166666667,27.7,25.6,"low","soil"
"1551",2014,239,25.6979166666667,27.1,24.4,"low","soil"
"1552",2014,240,26.0229166666667,27.2,24.9,"low","soil"
"1553",2014,241,26.1041666666667,27.6,24.7,"low","soil"
"1554",2014,242,26.7083333333333,28.5,25.2,"low","soil"
"1555",2014,243,27.3895833333333,29,25.9,"low","soil"
"1556",2014,244,27.7354166666667,29.2,26.2,"low","soil"
"1557",2014,245,28.1729166666667,29.7,26.7,"low","soil"
"1558",2014,246,28.4020833333333,29.3,27.2,"low","soil"
"1559",2014,247,28.7333333333333,30.2,27.6,"low","soil"
"1560",2014,248,27.75625,29.6,26.6,"low","soil"
"1561",2014,249,26.8208333333333,27.8,26,"low","soil"
"1562",2014,250,26.3479166666667,27.5,25.4,"low","soil"
"1563",2014,251,25.0375,27.3,23.6,"low","soil"
"1564",2014,252,23.5791666666667,24.7,22.5,"low","soil"
"1565",2014,253,24.0729166666667,25.2,22.9,"low","soil"
"1566",2014,254,24.3395833333333,25.6,23.2,"low","soil"
"1567",2014,255,24.6833333333333,26.1,23.4,"low","soil"
"1568",2014,256,25.4083333333333,26.7,24.3,"low","soil"
"1569",2014,257,25.7354166666667,27.1,24.5,"low","soil"
"1570",2014,258,26.2791666666667,27.6,25.1,"low","soil"
"1571",2014,259,25.7791666666667,27.2,24.8,"low","soil"
"1572",2014,260,23.88125,24.7,23.5,"low","soil"
"1573",2014,261,23.1729166666667,23.7,22.8,"low","soil"
"1574",2014,262,23.1979166666667,24.2,22.3,"low","soil"
"1575",2014,263,23.4041666666667,24.1,22.6,"low","soil"
"1576",2014,264,23.7916666666667,25.3,22.4,"low","soil"
"1577",2014,265,24.45625,25.7,23.3,"low","soil"
"1578",2014,266,24.8708333333333,26.2,23.7,"low","soil"
"1579",2014,267,25.3083333333333,26.8,24.1,"low","soil"
"1580",2014,268,25.6583333333333,26.6,24.7,"low","soil"
"1581",2014,269,24.6875,25.5,23.7,"low","soil"
"1582",2014,270,24.1166666666667,25,23.1,"low","soil"
"1583",2014,271,23.9229166666667,24.8,23.2,"low","soil"
"1584",2014,272,23.49375,24.5,22.5,"low","soil"
"1585",2014,273,22.83125,23.9,21.6,"low","soil"
"1586",2014,274,22.5,23.7,21.3,"low","soil"
"1587",2014,275,22.6145833333333,23.7,21.5,"low","soil"
"1588",2014,276,22.6895833333333,24,21.5,"low","soil"
"1589",2014,277,22.9833333333333,24.3,21.8,"low","soil"
"1590",2014,278,23.1229166666667,24.2,22,"low","soil"
"1591",2014,279,23.1416666666667,24.1,22.1,"low","soil"
"1592",2014,280,23.4979166666667,24.6,22.5,"low","soil"
"1593",2014,281,22.8895833333333,24.4,21.9,"low","soil"
"1594",2014,282,21.1104166666667,21.8,20.6,"low","soil"
"1595",2014,283,20.1895833333333,21.2,19.1,"low","soil"
"1596",2014,284,20.3583333333333,21.2,19.4,"low","soil"
"1597",2014,285,20.0916666666667,20.9,19.2,"low","soil"
"1598",2014,286,19.6333333333333,20.3,18.7,"low","soil"
"1599",2014,287,19.2958333333333,20.3,18.3,"low","soil"
"1600",2014,288,19.5083333333333,20.5,18.6,"low","soil"
"1601",2014,289,19.9666666666667,21,19.1,"low","soil"
"1602",2014,290,19.7916666666667,20.5,19.2,"low","soil"
"1603",2014,291,19.6833333333333,20.8,18.7,"low","soil"
"1604",2014,292,19.8354166666667,20.5,19.4,"low","soil"
"1605",2014,293,18.95,19.8,18,"low","soil"
"1606",2014,294,19.2270833333333,20.2,18.3,"low","soil"
"1607",2014,295,19.4729166666667,20.5,18.6,"low","soil"
"1608",2014,296,19.6479166666667,20.6,18.7,"low","soil"
"1609",2014,297,19.8416666666667,20.9,18.9,"low","soil"
"1610",2014,298,20.2645833333333,21.4,19.3,"low","soil"
"1611",2014,299,20.70625,21.6,19.9,"low","soil"
"1612",2014,300,20.7229166666667,21.4,20,"low","soil"
"1613",2014,301,20.05,20.9,19.2,"low","soil"
"1614",2014,302,19.5916666666667,20.3,18.7,"low","soil"
"1615",2014,303,19.55,20.5,18.6,"low","soil"
"1616",2014,304,19.9479166666667,20.9,19.1,"low","soil"
"1617",2014,305,19.9166666666667,20.7,19.2,"low","soil"
"1618",2014,306,19.56875,20,19.2,"low","soil"
"1619",2014,307,18.1625,19.5,17.3,"low","soil"
"1620",2014,308,16.9104166666667,17.8,16.1,"low","soil"
"1621",2014,309,16.8416666666667,17.5,16.2,"low","soil"
"1622",2014,310,16.9208333333333,17.6,16.2,"low","soil"
"1623",2014,311,16.9895833333333,17.6,16.3,"low","soil"
"1624",2014,312,16.7729166666667,17.5,16,"low","soil"
"1625",2014,313,17.0291666666667,17.6,16.4,"low","soil"
"1626",2014,314,16.6583333333333,17.3,15.9,"low","soil"
"1627",2014,315,16.48125,17.1,15.8,"low","soil"
"1628",2014,316,16.4229166666667,17,15.8,"low","soil"
"1629",2014,317,16.35,16.9,15.8,"low","soil"
"1630",2014,318,16.2583333333333,16.9,15.6,"low","soil"
"1631",2014,319,16.3291666666667,16.8,15.8,"low","soil"
"1632",2014,320,15.6833333333333,16.4,15.1,"low","soil"
"1633",2014,321,14.4125,15.7,13.7,"low","soil"
"1634",2014,322,13.4020833333333,14.2,12.7,"low","soil"
"1635",2014,323,12.9333333333333,13.5,12.3,"low","soil"
"1636",2014,324,12.7979166666667,13.3,12.2,"low","soil"
"1637",2014,325,13.0895833333333,13.8,12.6,"low","soil"
"1638",2014,326,12.9979166666667,13.7,12.4,"low","soil"
"1639",2014,327,12.5625,13.2,12,"low","soil"
"1640",2014,328,12.1708333333333,12.8,11.7,"low","soil"
"1641",2014,329,11.3895833333333,12.1,10.8,"low","soil"
"1642",2014,330,11.0520833333333,11.9,10.4,"low","soil"
"1643",2014,331,11.7291666666667,12.4,11.2,"low","soil"
"1644",2014,332,12.1770833333333,12.7,11.7,"low","soil"
"1645",2014,333,12.2895833333333,12.8,11.8,"low","soil"
"1646",2014,334,12.1729166666667,12.7,11.6,"low","soil"
"1647",2014,335,12.1791666666667,12.9,11.6,"low","soil"
"1648",2014,336,12.8541666666667,13.7,12.3,"low","soil"
"1649",2014,337,14.0729166666667,15,13.6,"low","soil"
"1650",2014,338,14.2395833333333,14.9,13.6,"low","soil"
"1651",2014,339,12.9895833333333,13.6,12.4,"low","soil"
"1652",2014,340,12.9625,13.5,12.5,"low","soil"
"1653",2014,341,12.5729166666667,13.2,11.9,"low","soil"
"1654",2014,342,12.4583333333333,13.1,12,"low","soil"
"1655",2014,343,12.7854166666667,13.4,12.3,"low","soil"
"1656",2014,344,12.5708333333333,13.1,12,"low","soil"
"1657",2014,345,12.0854166666667,12.6,11.6,"low","soil"
"1658",2014,346,11.81875,12.5,11.3,"low","soil"
"1659",2014,347,12.11875,12.4,11.7,"low","soil"
"1660",2014,348,10.6145833333333,11.6,10.1,"low","soil"
"1661",2014,349,9.5875,10.2,8.9,"low","soil"
"1662",2014,350,10.175,10.9,9.7,"low","soil"
"1663",2014,351,10.41875,10.8,10.1,"low","soil"
"1664",2014,352,10.3770833333333,10.6,10.1,"low","soil"
"1665",2014,353,9.27916666666667,10.2,8.7,"low","soil"
"1666",2014,354,8.61875,9.1,8,"low","soil"
"1667",2014,355,8.63333333333333,9.1,8.1,"low","soil"
"1668",2014,356,8.60625,9,8.1,"low","soil"
"1669",2014,357,8.425,8.8,8.2,"low","soil"
"1670",2014,358,7.52291666666667,8.2,7,"low","soil"
"1671",2014,359,7.85833333333333,8.4,7.5,"low","soil"
"1672",2014,360,7.79166666666667,8.3,7.2,"low","soil"
"1673",2014,361,6.375,7.2,6,"low","soil"
"1674",2014,362,5.83958333333333,6.4,5.4,"low","soil"
"1675",2014,363,5.87083333333333,6.3,5.5,"low","soil"
"1676",2014,364,5.66458333333333,6.2,5.2,"low","soil"
"1677",2014,365,6.12083333333333,6.6,5.8,"low","soil"
"1678",2015,1,5.88583333333333,6.3,5.7,"low","soil"
"1679",2015,2,5.50458333333333,5.7,5.41,"low","soil"
"1680",2015,3,5.06770833333333,5.41,4.85,"low","soil"
"1681",2015,4,4.90104166666667,5.14,4.63,"low","soil"
"1682",2015,5,5.25229166666667,5.84,4.85,"low","soil"
"1683",2015,6,5.638125,6.22,5.12,"low","soil"
"1684",2015,7,6.27479166666667,7.43,5.6,"low","soil"
"1685",2015,8,7.99854166666667,8.86,7.46,"low","soil"
"1686",2015,9,9.36458333333333,10.46,8.76,"low","soil"
"1687",2015,10,10.005625,10.58,9.39,"low","soil"
"1688",2015,11,10.2004166666667,10.67,9.78,"low","soil"
"1689",2015,12,10.40125,10.9,9.89,"low","soil"
"1690",2015,13,10.2825,10.67,9.76,"low","soil"
"1691",2015,14,9.70770833333333,10.56,9.09,"low","soil"
"1692",2015,15,8.74520833333333,9.41,8.11,"low","soil"
"1693",2015,16,8.35958333333333,8.86,7.76,"low","soil"
"1694",2015,17,8.214375,8.9,7.6,"low","soil"
"1695",2015,18,8.58270833333333,9.39,7.93,"low","soil"
"1696",2015,19,9.04208333333333,9.76,8.39,"low","soil"
"1697",2015,20,9.06583333333333,9.62,8.39,"low","soil"
"1698",2015,21,9.20791666666667,9.82,8.72,"low","soil"
"1699",2015,22,8.87791666666667,9.69,8.3,"low","soil"
"1700",2015,23,7.80229166666667,8.53,7.1,"low","soil"
"1701",2015,24,7.65104166666667,8.35,6.94,"low","soil"
"1702",2015,25,8.25041666666667,9.2,7.6,"low","soil"
"1703",2015,26,9.23020833333333,10.21,8.65,"low","soil"
"1704",2015,27,10.4120833333333,11.6,9.55,"low","soil"
"1705",2015,28,11.058125,11.76,10.37,"low","soil"
"1706",2015,29,11.455,12,11.01,"low","soil"
"1707",2015,30,11.5425,11.91,11.3,"low","soil"
"1708",2015,31,11.0495833333333,11.3,10.85,"low","soil"
"1709",2015,32,10.685,11.21,9.94,"low","soil"
"1710",2015,33,10.356875,11.15,9.41,"low","soil"
"1711",2015,34,10.5329166666667,11.3,9.78,"low","soil"
"1712",2015,35,10.5325,11.33,9.71,"low","soil"
"1713",2015,36,10.6470833333333,11.48,9.78,"low","soil"
"1714",2015,37,11.01,11.94,10.17,"low","soil"
"1715",2015,38,11.2639583333333,12.05,10.46,"low","soil"
"1716",2015,39,11.1454166666667,12.05,10.21,"low","soil"
"1717",2015,40,11.6364583333333,12.65,10.81,"low","soil"
"1718",2015,41,11.97875,12.79,11.15,"low","soil"
"1719",2015,42,11.7554166666667,12.38,11.03,"low","soil"
"1720",2015,43,11.656875,12.25,10.99,"low","soil"
"1721",2015,44,11.6364583333333,12.63,10.74,"low","soil"
"1722",2015,45,12.3052083333333,13.52,11.37,"low","soil"
"1723",2015,46,13.2497916666667,13.79,12.81,"low","soil"
"1724",2015,47,13.2370833333333,14.04,12.36,"low","soil"
"1725",2015,48,12.9297916666667,13.68,12.12,"low","soil"
"1726",2015,49,12.5279166666667,13.52,11.46,"low","soil"
"1727",2015,50,12.8325,13.86,11.87,"low","soil"
"1728",2015,51,12.994375,13.81,12.21,"low","soil"
"1729",2015,52,13.3222916666667,14.39,12.34,"low","soil"
"1730",2015,53,13.89375,14.81,13.15,"low","soil"
"1731",2015,54,14.0691666666667,14.83,13.28,"low","soil"
"1732",2015,55,13.6089583333333,14.61,13.03,"low","soil"
"1733",2015,56,12.1647916666667,13.03,11.17,"low","soil"
"1734",2015,57,12.188125,13.32,11.15,"low","soil"
"1735",2015,58,12.435625,13.59,11.33,"low","soil"
"1736",2015,59,12.9927083333333,13.95,12.16,"low","soil"
"1737",2015,60,13.6860416666667,14.97,12.72,"low","soil"
"1738",2015,61,13.6014583333333,14.75,12.38,"low","soil"
"1739",2015,62,12.3608333333333,13.37,11.37,"low","soil"
"1740",2015,63,12.4364583333333,13.28,11.64,"low","soil"
"1741",2015,64,12.0622916666667,12.94,10.99,"low","soil"
"1742",2015,65,11.9972916666667,13.01,10.96,"low","soil"
"1743",2015,66,12.825,14.21,11.78,"low","soil"
"1744",2015,67,13.700625,14.83,12.74,"low","soil"
"1745",2015,68,13.7608333333333,14.86,12.63,"low","soil"
"1746",2015,69,14.086875,15.34,12.97,"low","soil"
"1747",2015,70,14.4585416666667,15.56,13.39,"low","soil"
"1748",2015,71,15.1941666666667,16.14,14.46,"low","soil"
"1749",2015,72,15.491875,16.58,14.41,"low","soil"
"1750",2015,73,15.8797916666667,17.08,14.83,"low","soil"
"1751",2015,74,16.2502083333333,17.26,15.25,"low","soil"
"1752",2015,75,16.453125,17.89,15.25,"low","soil"
"1753",2015,76,17.0129166666667,17.83,16.07,"low","soil"
"1754",2015,77,16.9879166666667,17.67,16.31,"low","soil"
"1755",2015,78,15.7722916666667,16.62,14.72,"low","soil"
"1756",2015,79,15.5989583333333,16.6,14.5,"low","soil"
"1757",2015,80,15.82625,17.01,14.66,"low","soil"
"1758",2015,81,16.1283333333333,17.56,14.83,"low","soil"
"1759",2015,82,16.5945833333333,17.96,15.28,"low","soil"
